scope,tmk,year,building_value_bucket,units_in_bucket,transfer_count,priced_sale_count,median_price,mean_price,median_price_yoy_pct,price_index,notes
tmk,221008082,2025,1315900,2,0,0,,,,,no transfers
tmk,221008082,1990,1325400,1,1,1,467250,467250,,100.0000,
tmk,221008082,1991,1325400,1,0,0,,,,,no transfers
tmk,221008082,1992,1325400,1,0,0,,,,,no transfers
tmk,221008082,1993,1325400,1,1,1,295000,295000,,63.1354,
tmk,221008082,1994,1325400,1,0,0,,,,,no transfers
tmk,221008082,1995,1325400,1,0,0,,,,,no transfers
tmk,221008082,1996,1325400,1,0,0,,,,,no transfers
tmk,221008082,1997,1325400,1,0,0,,,,,no transfers
tmk,221008082,1998,1325400,1,0,0,,,,,no transfers
tmk,221008082,1999,1325400,1,0,0,,,,,no transfers
tmk,221008082,2000,1325400,1,0,0,,,,,no transfers
tmk,221008082,2001,1325400,1,0,0,,,,,no transfers
tmk,221008082,2002,1325400,1,0,0,,,,,no transfers
tmk,221008082,2003,1325400,1,1,1,549000,549000,,117.4960,
tmk,221008082,2004,1325400,1,0,0,,,,,no transfers
tmk,221008082,2005,1325400,1,0,0,,,,,no transfers
tmk,221008082,2006,1325400,1,1,0,,,,,transfers without arm's-length price
tmk,221008082,2007,1325400,1,0,0,,,,,no transfers
tmk,221008082,2008,1325400,1,0,0,,,,,no transfers
tmk,221008082,2009,1325400,1,0,0,,,,,no transfers
tmk,221008082,2010,1325400,1,0,0,,,,,no transfers
tmk,221008082,2011,1325400,1,0,0,,,,,no transfers
tmk,221008082,2012,1325400,1,0,0,,,,,no transfers
tmk,221008082,2013,1325400,1,0,0,,,,,no transfers
tmk,221008082,2014,1325400,1,1,0,,,,,transfers without arm's-length price
tmk,221008082,2015,1325400,1,0,0,,,,,no transfers
tmk,221008082,2016,1325400,1,0,0,,,,,no transfers
tmk,221008082,2017,1325400,1,0,0,,,,,no transfers
tmk,221008082,2018,1325400,1,0,0,,,,,no transfers
tmk,221008082,2019,1325400,1,0,0,,,,,no transfers
tmk,221008082,2020,1325400,1,1,1,1100000,1100000,,235.4200,
tmk,221008082,2021,1325400,1,0,0,,,,,no transfers
tmk,221008082,2022,1325400,1,0,0,,,,,no transfers
tmk,221008082,2023,1325400,1,0,0,,,,,no transfers
tmk,221008082,2024,1325400,1,0,0,,,,,no transfers
tmk,221008082,2025,1325400,1,0,0,,,,,no transfers
tmk,221008082,1990,1329700,2,0,0,,,,,no transfers
tmk,221008082,1991,1329700,2,2,2,577500,577500,,100.0000,
tmk,221008082,1992,1329700,2,0,0,,,,,no transfers
tmk,221008082,1993,1329700,2,0,0,,,,,no transfers
tmk,221008082,1994,1329700,2,0,0,,,,,no transfers
tmk,221008082,1995,1329700,2,0,0,,,,,no transfers
tmk,221008082,1996,1329700,2,0,0,,,,,no transfers
tmk,221008082,1997,1329700,2,0,0,,,,,no transfers
tmk,221008082,1998,1329700,2,1,1,350000,350000,,60.6061,
tmk,221008082,1999,1329700,2,0,0,,,,,no transfers
tmk,221008082,2000,1329700,2,0,0,,,,,no transfers
tmk,221008082,2001,1329700,2,0,0,,,,,no transfers
tmk,221008082,2002,1329700,2,0,0,,,,,no transfers
tmk,221008082,2003,1329700,2,0,0,,,,,no transfers
tmk,221008082,2004,1329700,2,0,0,,,,,no transfers
tmk,221008082,2005,1329700,2,0,0,,,,,no transfers
tmk,221008082,2006,1329700,2,2,2,875000,875000,,151.5152,
tmk,221008082,2007,1329700,2,1,1,10000,10000,-98.8571,1.7316,
tmk,221008082,2008,1329700,2,0,0,,,,,no transfers
tmk,221008082,2009,1329700,2,1,0,,,,,transfers without arm's-length price
tmk,221008082,2010,1329700,2,2,1,975000,975000,,168.8312,
tmk,221008082,2011,1329700,2,0,0,,,,,no transfers
tmk,221008082,2012,1329700,2,0,0,,,,,no transfers
tmk,221008082,2013,1329700,2,0,0,,,,,no transfers
tmk,221008082,2014,1329700,2,1,1,1300000,1300000,,225.1082,
tmk,221008082,2015,1329700,2,0,0,,,,,no transfers
tmk,221008082,2016,1329700,2,0,0,,,,,no transfers
tmk,221008082,2017,1329700,2,0,0,,,,,no transfers
tmk,221008082,2018,1329700,2,1,1,1288800,1288800,,223.1688,
tmk,221008082,2019,1329700,2,0,0,,,,,no transfers
tmk,221008082,2020,1329700,2,0,0,,,,,no transfers
tmk,221008082,2021,1329700,2,0,0,,,,,no transfers
tmk,221008082,2022,1329700,2,2,0,,,,,transfers without arm's-length price
tmk,221008082,2023,1329700,2,0,0,,,,,no transfers
tmk,221008082,2024,1329700,2,0,0,,,,,no transfers
tmk,221008082,2025,1329700,2,0,0,,,,,no transfers
tmk,221008082,1990,1418800,1,0,0,,,,,no transfers
tmk,221008082,1991,1418800,1,1,1,450000,450000,,100.0000,
tmk,221008082,1992,1418800,1,1,1,265000,265000,-41.1111,58.8889,
tmk,221008082,1993,1418800,1,0,0,,,,,no transfers
tmk,221008082,1994,1418800,1,0,0,,,,,no transfers
tmk,221008082,1995,1418800,1,0,0,,,,,no transfers
tmk,221008082,1996,1418800,1,1,1,315000,315000,,70.0000,
tmk,221008082,1997,1418800,1,0,0,,,,,no transfers
tmk,221008082,1998,1418800,1,0,0,,,,,no transfers
tmk,221008082,1999,1418800,1,0,0,,,,,no transfers
tmk,221008082,2000,1418800,1,0,0,,,,,no transfers
tmk,221008082,2001,1418800,1,0,0,,,,,no transfers
tmk,221008082,2002,1418800,1,0,0,,,,,no transfers
tmk,221008082,2003,1418800,1,0,0,,,,,no transfers
tmk,221008082,2004,1418800,1,0,0,,,,,no transfers
tmk,221008082,2005,1418800,1,0,0,,,,,no transfers
tmk,221008082,2006,1418800,1,0,0,,,,,no transfers
tmk,221008082,2007,1418800,1,0,0,,,,,no transfers
tmk,221008082,2008,1418800,1,1,0,,,,,transfers without arm's-length price
tmk,221008082,2009,1418800,1,0,0,,,,,no transfers
tmk,221008082,2010,1418800,1,0,0,,,,,no transfers
tmk,221008082,2011,1418800,1,0,0,,,,,no transfers
tmk,221008082,2012,1418800,1,0,0,,,,,no transfers
tmk,221008082,2013,1418800,1,0,0,,,,,no transfers
tmk,221008082,2014,1418800,1,0,0,,,,,no transfers
tmk,221008082,2015,1418800,1,0,0,,,,,no transfers
tmk,221008082,2016,1418800,1,0,0,,,,,no transfers
tmk,221008082,2017,1418800,1,0,0,,,,,no transfers
tmk,221008082,2018,1418800,1,1,1,835000,835000,,185.5556,
tmk,221008082,2019,1418800,1,0,0,,,,,no transfers
tmk,221008082,2020,1418800,1,0,0,,,,,no transfers
tmk,221008082,2021,1418800,1,0,0,,,,,no transfers
tmk,221008082,2022,1418800,1,0,0,,,,,no transfers
tmk,221008082,2023,1418800,1,1,1,1875000,1875000,,416.6667,
tmk,221008082,2024,1418800,1,0,0,,,,,no transfers
tmk,221008082,2025,1418800,1,0,0,,,,,no transfers
tmk,221008082,1990,1538700,6,1,1,550000,550000,,100.0000,
tmk,221008082,1991,1538700,6,4,4,509250,518812,-7.4091,92.5909,
tmk,221008082,1992,1538700,6,0,0,,,,,no transfers
tmk,221008082,1993,1538700,6,3,3,376000,434583,,68.3636,
tmk,221008082,1994,1538700,6,0,0,,,,,no transfers
tmk,221008082,1995,1538700,6,2,1,400000,400000,,72.7273,
tmk,221008082,1996,1538700,6,0,0,,,,,no transfers
tmk,221008082,1997,1538700,6,0,0,,,,,no transfers
tmk,221008082,1998,1538700,6,1,1,350000,350000,,63.6364,
tmk,221008082,1999,1538700,6,7,5,425000,419800,21.4286,77.2727,
tmk,221008082,2000,1538700,6,0,0,,,,,no transfers
tmk,221008082,2001,1538700,6,1,0,,,,,transfers without arm's-length price
tmk,221008082,2002,1538700,6,2,2,649000,649000,,118.0000,
tmk,221008082,2003,1538700,6,0,0,,,,,no transfers
tmk,221008082,2004,1538700,6,2,1,910000,910000,,165.4545,
tmk,221008082,2005,1538700,6,0,0,,,,,no transfers
tmk,221008082,2006,1538700,6,2,1,1400514,1400514,,254.6389,
tmk,221008082,2007,1538700,6,3,1,1440000,1440000,2.8194,261.8182,
tmk,221008082,2008,1538700,6,0,0,,,,,no transfers
tmk,221008082,2009,1538700,6,0,0,,,,,no transfers
tmk,221008082,2010,1538700,6,0,0,,,,,no transfers
tmk,221008082,2011,1538700,6,1,1,875000,875000,,159.0909,
tmk,221008082,2012,1538700,6,0,0,,,,,no transfers
tmk,221008082,2013,1538700,6,1,1,1260000,1260000,,229.0909,
tmk,221008082,2014,1538700,6,0,0,,,,,no transfers
tmk,221008082,2015,1538700,6,0,0,,,,,no transfers
tmk,221008082,2016,1538700,6,0,0,,,,,no transfers
tmk,221008082,2017,1538700,6,0,0,,,,,no transfers
tmk,221008082,2018,1538700,6,0,0,,,,,no transfers
tmk,221008082,2019,1538700,6,0,0,,,,,no transfers
tmk,221008082,2020,1538700,6,2,0,,,,,transfers without arm's-length price
tmk,221008082,2021,1538700,6,0,0,,,,,no transfers
tmk,221008082,2022,1538700,6,1,1,1575000,1575000,,286.3636,
tmk,221008082,2023,1538700,6,2,2,2063518,2063518,31.0170,375.1852,
tmk,221008082,2024,1538700,6,0,0,,,,,no transfers
tmk,221008082,2025,1538700,6,0,0,,,,,no transfers
tmk,221008082,1990,1618900,1,0,0,,,,,no transfers
tmk,221008082,1991,1618900,1,1,1,575000,575000,,100.0000,
tmk,221008082,1992,1618900,1,0,0,,,,,no transfers
tmk,221008082,1993,1618900,1,0,0,,,,,no transfers
tmk,221008082,1994,1618900,1,0,0,,,,,no transfers
tmk,221008082,1995,1618900,1,0,0,,,,,no transfers
tmk,221008082,1996,1618900,1,0,0,,,,,no transfers
tmk,221008082,1997,1618900,1,0,0,,,,,no transfers
tmk,221008082,1998,1618900,1,0,0,,,,,no transfers
tmk,221008082,1999,1618900,1,0,0,,,,,no transfers
tmk,221008082,2000,1618900,1,1,1,560000,560000,,97.3913,
tmk,221008082,2001,1618900,1,0,0,,,,,no transfers
tmk,221008082,2002,1618900,1,1,1,532000,532000,,92.5217,
tmk,221008082,2003,1618900,1,0,0,,,,,no transfers
tmk,221008082,2004,1618900,1,1,1,710000,710000,,123.4783,
tmk,221008082,2005,1618900,1,0,0,,,,,no transfers
tmk,221008082,2006,1618900,1,0,0,,,,,no transfers
tmk,221008082,2007,1618900,1,0,0,,,,,no transfers
tmk,221008082,2008,1618900,1,0,0,,,,,no transfers
tmk,221008082,2009,1618900,1,0,0,,,,,no transfers
tmk,221008082,2010,1618900,1,0,0,,,,,no transfers
tmk,221008082,2011,1618900,1,0,0,,,,,no transfers
tmk,221008082,2012,1618900,1,0,0,,,,,no transfers
tmk,221008082,2013,1618900,1,1,0,,,,,transfers without arm's-length price
tmk,221008082,2014,1618900,1,0,0,,,,,no transfers
tmk,221008082,2015,1618900,1,0,0,,,,,no transfers
tmk,221008082,2016,1618900,1,0,0,,,,,no transfers
tmk,221008082,2017,1618900,1,0,0,,,,,no transfers
tmk,221008082,2018,1618900,1,0,0,,,,,no transfers
tmk,221008082,2019,1618900,1,0,0,,,,,no transfers
tmk,221008082,2020,1618900,1,1,1,800000,800000,,139.1304,
tmk,221008082,2021,1618900,1,0,0,,,,,no transfers
tmk,221008082,2022,1618900,1,0,0,,,,,no transfers
tmk,221008082,2023,1618900,1,0,0,,,,,no transfers
tmk,221008082,2024,1618900,1,0,0,,,,,no transfers
tmk,221008082,2025,1618900,1,0,0,,,,,no transfers
tmk,221008082,1990,1642500,3,0,0,,,,,no transfers
tmk,221008082,1991,1642500,3,3,3,600000,576250,,100.0000,
tmk,221008082,1992,1642500,3,1,1,435000,435000,-27.5000,72.5000,
tmk,221008082,1993,1642500,3,2,2,610000,610000,40.2299,101.6667,
tmk,221008082,1994,1642500,3,1,1,470000,470000,-22.9508,78.3333,
tmk,221008082,1995,1642500,3,0,0,,,,,no transfers
tmk,221008082,1996,1642500,3,0,0,,,,,no transfers
tmk,221008082,1997,1642500,3,0,0,,,,,no transfers
tmk,221008082,1998,1642500,3,0,0,,,,,no transfers
tmk,221008082,1999,1642500,3,1,1,525000,525000,,87.5000,
tmk,221008082,2000,1642500,3,2,2,595000,595000,13.3333,99.1667,
tmk,221008082,2001,1642500,3,0,0,,,,,no transfers
tmk,221008082,2002,1642500,3,0,0,,,,,no transfers
tmk,221008082,2003,1642500,3,1,1,788000,788000,,131.3333,
tmk,221008082,2004,1642500,3,0,0,,,,,no transfers
tmk,221008082,2005,1642500,3,1,1,1050000,1050000,,175.0000,
tmk,221008082,2006,1642500,3,2,1,1430000,1430000,36.1905,238.3333,
tmk,221008082,2007,1642500,3,1,1,1569000,1569000,9.7203,261.5000,
tmk,221008082,2008,1642500,3,0,0,,,,,no transfers
tmk,221008082,2009,1642500,3,0,0,,,,,no transfers
tmk,221008082,2010,1642500,3,0,0,,,,,no transfers
tmk,221008082,2011,1642500,3,0,0,,,,,no transfers
tmk,221008082,2012,1642500,3,0,0,,,,,no transfers
tmk,221008082,2013,1642500,3,0,0,,,,,no transfers
tmk,221008082,2014,1642500,3,0,0,,,,,no transfers
tmk,221008082,2015,1642500,3,0,0,,,,,no transfers
tmk,221008082,2016,1642500,3,0,0,,,,,no transfers
tmk,221008082,2017,1642500,3,0,0,,,,,no transfers
tmk,221008082,2018,1642500,3,0,0,,,,,no transfers
tmk,221008082,2019,1642500,3,0,0,,,,,no transfers
tmk,221008082,2020,1642500,3,0,0,,,,,no transfers
tmk,221008082,2021,1642500,3,1,1,1293636,1293636,,215.6060,
tmk,221008082,2022,1642500,3,0,0,,,,,no transfers
tmk,221008082,2023,1642500,3,0,0,,,,,no transfers
tmk,221008082,2024,1642500,3,0,0,,,,,no transfers
tmk,221008082,2025,1642500,3,0,0,,,,,no transfers
tmk,221008082,1990,202100,1,0,0,,,,,no transfers
tmk,221008082,1991,202100,1,0,0,,,,,no transfers
tmk,221008082,1992,202100,1,0,0,,,,,no transfers
tmk,221008082,1993,202100,1,0,0,,,,,no transfers
tmk,221008082,1994,202100,1,0,0,,,,,no transfers
tmk,221008082,1995,202100,1,0,0,,,,,no transfers
tmk,221008082,1996,202100,1,1,1,185000,185000,,100.0000,
tmk,221008082,1997,202100,1,0,0,,,,,no transfers
tmk,221008082,1998,202100,1,0,0,,,,,no transfers
tmk,221008082,1999,202100,1,0,0,,,,,no transfers
tmk,221008082,2000,202100,1,0,0,,,,,no transfers
tmk,221008082,2001,202100,1,0,0,,,,,no transfers
tmk,221008082,2002,202100,1,0,0,,,,,no transfers
tmk,221008082,2003,202100,1,0,0,,,,,no transfers
tmk,221008082,2004,202100,1,0,0,,,,,no transfers
tmk,221008082,2005,202100,1,0,0,,,,,no transfers
tmk,221008082,2006,202100,1,0,0,,,,,no transfers
tmk,221008082,2007,202100,1,0,0,,,,,no transfers
tmk,221008082,2008,202100,1,0,0,,,,,no transfers
tmk,221008082,2009,202100,1,0,0,,,,,no transfers
tmk,221008082,2010,202100,1,0,0,,,,,no transfers
tmk,221008082,2011,202100,1,0,0,,,,,no transfers
tmk,221008082,2012,202100,1,0,0,,,,,no transfers
tmk,221008082,2013,202100,1,0,0,,,,,no transfers
tmk,221008082,2014,202100,1,0,0,,,,,no transfers
tmk,221008082,2015,202100,1,1,1,224800,224800,,121.5135,
tmk,221008082,2016,202100,1,0,0,,,,,no transfers
tmk,221008082,2017,202100,1,0,0,,,,,no transfers
tmk,221008082,2018,202100,1,0,0,,,,,no transfers
tmk,221008082,2019,202100,1,0,0,,,,,no transfers
tmk,221008082,2020,202100,1,0,0,,,,,no transfers
tmk,221008082,2021,202100,1,0,0,,,,,no transfers
tmk,221008082,2022,202100,1,0,0,,,,,no transfers
tmk,221008082,2023,202100,1,0,0,,,,,no transfers
tmk,221008082,2024,202100,1,0,0,,,,,no transfers
tmk,221008082,2025,202100,1,0,0,,,,,no transfers
tmk,221008082,1990,730700,1,0,0,,,,,no transfers
tmk,221008082,1991,730700,1,0,0,,,,,no transfers
tmk,221008082,1992,730700,1,2,2,325250,325250,,100.0000,
tmk,221008082,1993,730700,1,0,0,,,,,no transfers
tmk,221008082,1994,730700,1,0,0,,,,,no transfers
tmk,221008082,1995,730700,1,0,0,,,,,no transfers
tmk,221008082,1996,730700,1,0,0,,,,,no transfers
tmk,221008082,1997,730700,1,2,2,180300,180300,,55.4343,
tmk,221008082,1998,730700,1,0,0,,,,,no transfers
tmk,221008082,1999,730700,1,2,2,312500,312500,,96.0799,
tmk,221008082,2000,730700,1,0,0,,,,,no transfers
tmk,221008082,2001,730700,1,0,0,,,,,no transfers
tmk,221008082,2002,730700,1,0,0,,,,,no transfers
tmk,221008082,2003,730700,1,0,0,,,,,no transfers
tmk,221008082,2004,730700,1,0,0,,,,,no transfers
tmk,221008082,2005,730700,1,0,0,,,,,no transfers
tmk,221008082,2006,730700,1,0,0,,,,,no transfers
tmk,221008082,2007,730700,1,0,0,,,,,no transfers
tmk,221008082,2008,730700,1,0,0,,,,,no transfers
tmk,221008082,2009,730700,1,0,0,,,,,no transfers
tmk,221008082,2010,730700,1,0,0,,,,,no transfers
tmk,221008082,2011,730700,1,0,0,,,,,no transfers
tmk,221008082,2012,730700,1,1,1,515000,515000,,158.3397,
tmk,221008082,2013,730700,1,0,0,,,,,no transfers
tmk,221008082,2014,730700,1,0,0,,,,,no transfers
tmk,221008082,2015,730700,1,0,0,,,,,no transfers
tmk,221008082,2016,730700,1,0,0,,,,,no transfers
tmk,221008082,2017,730700,1,0,0,,,,,no transfers
tmk,221008082,2018,730700,1,1,1,740000,740000,,227.5173,
tmk,221008082,2019,730700,1,1,1,725001,725001,-2.0269,222.9058,
tmk,221008082,2020,730700,1,0,0,,,,,no transfers
tmk,221008082,2021,730700,1,1,1,735000,735000,,225.9800,
tmk,221008082,2022,730700,1,0,0,,,,,no transfers
tmk,221008082,2023,730700,1,0,0,,,,,no transfers
tmk,221008082,2024,730700,1,1,0,,,,,transfers without arm's-length price
tmk,221008082,2025,730700,1,0,0,,,,,no transfers
tmk,221008082,1990,753400,1,0,0,,,,,no transfers
tmk,221008082,1991,753400,1,1,1,335000,335000,,100.0000,
tmk,221008082,1992,753400,1,0,0,,,,,no transfers
tmk,221008082,1993,753400,1,0,0,,,,,no transfers
tmk,221008082,1994,753400,1,0,0,,,,,no transfers
tmk,221008082,1995,753400,1,0,0,,,,,no transfers
tmk,221008082,1996,753400,1,0,0,,,,,no transfers
tmk,221008082,1997,753400,1,0,0,,,,,no transfers
tmk,221008082,1998,753400,1,0,0,,,,,no transfers
tmk,221008082,1999,753400,1,0,0,,,,,no transfers
tmk,221008082,2000,753400,1,0,0,,,,,no transfers
tmk,221008082,2001,753400,1,0,0,,,,,no transfers
tmk,221008082,2002,753400,1,0,0,,,,,no transfers
tmk,221008082,2003,753400,1,0,0,,,,,no transfers
tmk,221008082,2004,753400,1,0,0,,,,,no transfers
tmk,221008082,2005,753400,1,0,0,,,,,no transfers
tmk,221008082,2006,753400,1,0,0,,,,,no transfers
tmk,221008082,2007,753400,1,0,0,,,,,no transfers
tmk,221008082,2008,753400,1,1,1,600000,600000,,179.1045,
tmk,221008082,2009,753400,1,0,0,,,,,no transfers
tmk,221008082,2010,753400,1,1,0,,,,,transfers without arm's-length price
tmk,221008082,2011,753400,1,0,0,,,,,no transfers
tmk,221008082,2012,753400,1,1,1,490000,490000,,146.2687,
tmk,221008082,2013,753400,1,0,0,,,,,no transfers
tmk,221008082,2014,753400,1,0,0,,,,,no transfers
tmk,221008082,2015,753400,1,0,0,,,,,no transfers
tmk,221008082,2016,753400,1,0,0,,,,,no transfers
tmk,221008082,2017,753400,1,0,0,,,,,no transfers
tmk,221008082,2018,753400,1,0,0,,,,,no transfers
tmk,221008082,2019,753400,1,0,0,,,,,no transfers
tmk,221008082,2020,753400,1,0,0,,,,,no transfers
tmk,221008082,2021,753400,1,0,0,,,,,no transfers
tmk,221008082,2022,753400,1,0,0,,,,,no transfers
tmk,221008082,2023,753400,1,0,0,,,,,no transfers
tmk,221008082,2024,753400,1,0,0,,,,,no transfers
tmk,221008082,2025,753400,1,0,0,,,,,no transfers
tmk,221008082,1990,843900,3,0,0,,,,,no transfers
tmk,221008082,1991,843900,3,3,3,409500,409500,,100.0000,
tmk,221008082,1992,843900,3,0,0,,,,,no transfers
tmk,221008082,1993,843900,3,0,0,,,,,no transfers
tmk,221008082,1994,843900,3,1,1,240000,240000,,58.6081,
tmk,221008082,1995,843900,3,0,0,,,,,no transfers
tmk,221008082,1996,843900,3,0,0,,,,,no transfers
tmk,221008082,1997,843900,3,2,2,229950,229950,,56.1538,
tmk,221008082,1998,843900,3,0,0,,,,,no transfers
tmk,221008082,1999,843900,3,0,0,,,,,no transfers
tmk,221008082,2000,843900,3,2,2,328000,328000,,80.0977,
tmk,221008082,2001,843900,3,1,1,351100,351100,7.0427,85.7387,
tmk,221008082,2002,843900,3,2,1,399000,399000,13.6428,97.4359,
tmk,221008082,2003,843900,3,1,1,507060,507060,27.0827,123.8242,
tmk,221008082,2004,843900,3,1,1,749000,749000,47.7143,182.9060,
tmk,221008082,2005,843900,3,0,0,,,,,no transfers
tmk,221008082,2006,843900,3,0,0,,,,,no transfers
tmk,221008082,2007,843900,3,1,0,,,,,transfers without arm's-length price
tmk,221008082,2008,843900,3,0,0,,,,,no transfers
tmk,221008082,2009,843900,3,0,0,,,,,no transfers
tmk,221008082,2010,843900,3,0,0,,,,,no transfers
tmk,221008082,2011,843900,3,1,1,575000,575000,,140.4151,
tmk,221008082,2012,843900,3,0,0,,,,,no transfers
tmk,221008082,2013,843900,3,0,0,,,,,no transfers
tmk,221008082,2014,843900,3,1,1,519000,519000,,126.7399,
tmk,221008082,2015,843900,3,1,1,650000,650000,25.2408,158.7302,
tmk,221008082,2016,843900,3,0,0,,,,,no transfers
tmk,221008082,2017,843900,3,0,0,,,,,no transfers
tmk,221008082,2018,843900,3,0,0,,,,,no transfers
tmk,221008082,2019,843900,3,0,0,,,,,no transfers
tmk,221008082,2020,843900,3,0,0,,,,,no transfers
tmk,221008082,2021,843900,3,0,0,,,,,no transfers
tmk,221008082,2022,843900,3,0,0,,,,,no transfers
tmk,221008082,2023,843900,3,0,0,,,,,no transfers
tmk,221008082,2024,843900,3,0,0,,,,,no transfers
tmk,221008082,2025,843900,3,0,0,,,,,no transfers
tmk,221008082,1990,863500,1,0,0,,,,,no transfers
tmk,221008082,1991,863500,1,1,1,451500,451500,,100.0000,
tmk,221008082,1992,863500,1,0,0,,,,,no transfers
tmk,221008082,1993,863500,1,0,0,,,,,no transfers
tmk,221008082,1994,863500,1,0,0,,,,,no transfers
tmk,221008082,1995,863500,1,0,0,,,,,no transfers
tmk,221008082,1996,863500,1,0,0,,,,,no transfers
tmk,221008082,1997,863500,1,0,0,,,,,no transfers
tmk,221008082,1998,863500,1,0,0,,,,,no transfers
tmk,221008082,1999,863500,1,1,1,256000,256000,,56.6999,
tmk,221008082,2000,863500,1,0,0,,,,,no transfers
tmk,221008082,2001,863500,1,0,0,,,,,no transfers
tmk,221008082,2002,863500,1,0,0,,,,,no transfers
tmk,221008082,2003,863500,1,0,0,,,,,no transfers
tmk,221008082,2004,863500,1,0,0,,,,,no transfers
tmk,221008082,2005,863500,1,0,0,,,,,no transfers
tmk,221008082,2006,863500,1,0,0,,,,,no transfers
tmk,221008082,2007,863500,1,0,0,,,,,no transfers
tmk,221008082,2008,863500,1,0,0,,,,,no transfers
tmk,221008082,2009,863500,1,0,0,,,,,no transfers
tmk,221008082,2010,863500,1,0,0,,,,,no transfers
tmk,221008082,2011,863500,1,0,0,,,,,no transfers
tmk,221008082,2012,863500,1,0,0,,,,,no transfers
tmk,221008082,2013,863500,1,0,0,,,,,no transfers
tmk,221008082,2014,863500,1,0,0,,,,,no transfers
tmk,221008082,2015,863500,1,0,0,,,,,no transfers
tmk,221008082,2016,863500,1,1,0,,,,,transfers without arm's-length price
tmk,221008082,2017,863500,1,0,0,,,,,no transfers
tmk,221008082,2018,863500,1,0,0,,,,,no transfers
tmk,221008082,2019,863500,1,0,0,,,,,no transfers
tmk,221008082,2020,863500,1,0,0,,,,,no transfers
tmk,221008082,2021,863500,1,0,0,,,,,no transfers
tmk,221008082,2022,863500,1,1,1,1475000,1475000,,326.6888,
tmk,221008082,2023,863500,1,0,0,,,,,no transfers
tmk,221008082,2024,863500,1,0,0,,,,,no transfers
tmk,221008082,2025,863500,1,0,0,,,,,no transfers
tmk,221008082,1990,869800,2,0,0,,,,,no transfers
tmk,221008082,1991,869800,2,2,2,420500,420500,,100.0000,
tmk,221008082,1992,869800,2,0,0,,,,,no transfers
tmk,221008082,1993,869800,2,1,1,235000,235000,,55.8859,
tmk,221008082,1994,869800,2,0,0,,,,,no transfers
tmk,221008082,1995,869800,2,0,0,,,,,no transfers
tmk,221008082,1996,869800,2,0,0,,,,,no transfers
tmk,221008082,1997,869800,2,0,0,,,,,no transfers
tmk,221008082,1998,869800,2,2,0,,,,,transfers without arm's-length price
tmk,221008082,1999,869800,2,1,0,,,,,transfers without arm's-length price
tmk,221008082,2000,869800,2,0,0,,,,,no transfers
tmk,221008082,2001,869800,2,2,0,,,,,transfers without arm's-length price
tmk,221008082,2002,869800,2,1,0,,,,,transfers without arm's-length price
tmk,221008082,2003,869800,2,0,0,,,,,no transfers
tmk,221008082,2004,869800,2,0,0,,,,,no transfers
tmk,221008082,2005,869800,2,0,0,,,,,no transfers
tmk,221008082,2006,869800,2,0,0,,,,,no transfers
tmk,221008082,2007,869800,2,0,0,,,,,no transfers
tmk,221008082,2008,869800,2,1,1,585000,585000,,139.1201,
tmk,221008082,2009,869800,2,0,0,,,,,no transfers
tmk,221008082,2010,869800,2,0,0,,,,,no transfers
tmk,221008082,2011,869800,2,0,0,,,,,no transfers
tmk,221008082,2012,869800,2,0,0,,,,,no transfers
tmk,221008082,2013,869800,2,1,0,,,,,transfers without arm's-length price
tmk,221008082,2014,869800,2,0,0,,,,,no transfers
tmk,221008082,2015,869800,2,1,1,715000,715000,,170.0357,
tmk,221008082,2016,869800,2,1,0,,,,,transfers without arm's-length price
tmk,221008082,2017,869800,2,0,0,,,,,no transfers
tmk,221008082,2018,869800,2,0,0,,,,,no transfers
tmk,221008082,2019,869800,2,0,0,,,,,no transfers
tmk,221008082,2020,869800,2,0,0,,,,,no transfers
tmk,221008082,2021,869800,2,0,0,,,,,no transfers
tmk,221008082,2022,869800,2,1,1,985000,985000,,234.2449,
tmk,221008082,2023,869800,2,0,0,,,,,no transfers
tmk,221008082,2024,869800,2,0,0,,,,,no transfers
tmk,221008082,2025,869800,2,0,0,,,,,no transfers
tmk,221008082,1990,973600,1,0,0,,,,,no transfers
tmk,221008082,1991,973600,1,1,1,550000,550000,,100.0000,
tmk,221008082,1992,973600,1,0,0,,,,,no transfers
tmk,221008082,1993,973600,1,0,0,,,,,no transfers
tmk,221008082,1994,973600,1,0,0,,,,,no transfers
tmk,221008082,1995,973600,1,0,0,,,,,no transfers
tmk,221008082,1996,973600,1,0,0,,,,,no transfers
tmk,221008082,1997,973600,1,1,1,235000,235000,,42.7273,
tmk,221008082,1998,973600,1,0,0,,,,,no transfers
tmk,221008082,1999,973600,1,1,1,400000,400000,,72.7273,
tmk,221008082,2000,973600,1,0,0,,,,,no transfers
tmk,221008082,2001,973600,1,0,0,,,,,no transfers
tmk,221008082,2002,973600,1,0,0,,,,,no transfers
tmk,221008082,2003,973600,1,0,0,,,,,no transfers
tmk,221008082,2004,973600,1,1,1,690000,690000,,125.4545,
tmk,221008082,2005,973600,1,0,0,,,,,no transfers
tmk,221008082,2006,973600,1,0,0,,,,,no transfers
tmk,221008082,2007,973600,1,0,0,,,,,no transfers
tmk,221008082,2008,973600,1,0,0,,,,,no transfers
tmk,221008082,2009,973600,1,0,0,,,,,no transfers
tmk,221008082,2010,973600,1,0,0,,,,,no transfers
